source,target
259201012,232094061
259201012,232256956
259201012,235645759
259201012,238279690
259201012,238937737
259201012,239862098
259201012,240451114
259201012,240781655
259201012,241737399
259201012,242205523
259201012,244499355
259201012,244737264
259201012,246851843
259201012,247920529
259201012,250817060
259201012,254094557
259201012,255010498
259201012,257289391
259201012,257581230
259201012,258106317
259201012,258484824
259201012,258768385
259201012,258902487
259201012,259755980
259201012,260832139
259201012,261240612
259201012,261244179
259201012,262864118
259201012,266017033
259201012,266192796
259201012,266232566
259201012,267136966
259201012,267194327
259201012,268066757
259201012,270497419
259201012,271927234
259201012,273421724
259201012,273492078
259201012,274414170
259201012,275421128
259201012,275532322
259201012,276681782
259201012,276927324
259201012,277944059
259201012,278334109
259201012,280077803
259201012,280187438
259201012,282177212
259201012,282338682
259201012,283075849
259201012,286283302
259201012,286308359
259201012,286442626
259201012,287775286
259201012,294600549
259201012,295014918
259201012,295733027
259201012,297023947
259201012,297346585
259201012,298132556
259201012,298548812
259201012,301169687
259201012,301766317
259201012,302273740
259201012,303828420
259201012,306219807
259201012,307289855
259201012,308250659
259201012,311346882
259201012,312466342
259201012,312481348
259201012,314242277
259201012,314407344
259201012,315160625
259201012,317987343
259201012,318049099
259201012,318887128
259201012,320517325
259201012,321190162
259201012,321264581
259201012,322427070
259201012,323867600
259201012,323873565
259201012,324774366
259201012,325092737
259201012,325129149
259201012,325742031
259201012,326975304
259201012,327066025
259201012,327083152
259201012,327742835
259201012,328968903
259201012,329408759
259201012,331000149
259201012,331813028
259201012,332824175
259201012,334681164
259201012,336257190
259201012,339463724
259201012,340099546
259201012,342466109
259201012,344909749
259201012,345499155
259201012,345822279
259201012,346659694
259201012,348381152
259201012,349583552
259201012,353338645
259201012,354943049
259201012,359016179
259201012,361322233
259201012,368097119
259201012,368175068
259201012,368364217
259201012,369644456
259201012,374715272
259201012,375680205
259201012,375870477
259201012,376601342
259201012,377600712
259201012,381089557
259201012,381608398
259201012,383195845
259201012,383940874
259201012,384538767
259201012,386555629
259201012,386920290
259201012,391822302
259201012,392088148
259201012,394752276
259201012,397320642
259201012,397912720
259201012,398489432
259201012,405359070
259201012,406629141
259201012,406842688
259201012,406845633
259201012,407548581
259201012,410711078
259201012,411500452
259201012,419547754
259201012,420394893
259201012,423017518
259201012,430613521
259201012,431674216
259201012,432027590
259201012,434874118
259201012,437291781
259201012,437397538
259201012,437493950
259201012,439856008
259201012,440093553
259201012,447093088
259201012,450156824
259201012,450279177
259201012,454236887
259201012,454595299
259201012,456187421
259201012,457298812
259201012,458570069
259201012,460280668
259201012,462100618
259201012,462603683
259201012,463108177
259201012,463832419
259201012,464580666
259201012,464966543
259201012,465732586
259201012,470210544
259201012,471522275
259201012,471537427
259201012,472371134
259201012,472484547
259201012,473608182
259201012,474185476
259201012,475533602
259201012,476512674
259201012,477780819
259201012,478731532
259201012,481022258
259201012,481825522
259201012,482154009
259201012,482966471
259201012,482977642
259201012,483185681
259201012,483334710
259201012,483359225
259201012,484376117
259201012,486751891
259201012,488672903
259201012,488966110
259201012,489262057
259201012,489735813
259201012,491619865
259201012,494524102
259201012,499924576
259201012,501183481
259201012,501727837
259201012,502544415
259201012,502898460
259201012,503030463
259201012,503438168
259201012,505640387
259201012,506136359
259201012,509007923
259201012,509584707
259201012,510696465
259201012,511012249
259201012,512011189
259201012,517136487
259201012,527517586
259201012,527610591
259201012,530076555
259201012,532440291
259201012,534087077
259201012,534210950
259201012,534821245
259201012,534953530
259201012,535456801
259201012,537003984
259201012,537542195
259201012,539191207
259201012,539514846
259201012,539796371
259201012,542295243
259201012,544381677
259201012,544633760
259201012,549154249
259201012,552267254
259201012,552452419
259201012,552911137
259201012,554941172
259201012,555061467
259201012,557833382
259201012,558714325
259201012,559066194
259201012,561470936
259201012,562156881
259201012,562285177
259201012,569502012
259201012,570719235
259201012,574443997
259201012,576341999
259201012,576745588
259201012,577463275
259201012,582364252
259201012,588087730
259201012,592627976
259201012,593610308
259201012,594148004
259201012,594325921
259201012,594441296
259201012,596735606
259201012,598282995
259201012,598729160
259201012,599144494
259201012,605320827
259201012,609801334
259201012,612521983
259201012,614350964
259201012,619439024
259201012,620971390
259201012,622302891
259201012,625079365
259201012,628100933
259201012,628447908
259201012,645026245
259201012,646925197
259201012,653190498
259201012,653609836
259201012,657191336
259201012,695688055
259201012,696163008
259201012,743439275
268243150,2574318
268243150,2892586
268243150,3503840
268243150,3691898
268243150,5666262
268243150,10410759
268243150,39191594
268243150,44731692
268243150,45861542
268243150,56748958
268243150,61133050
268243150,61252719
268243150,64953307
268243150,69463236
268243150,69954636
268243150,72598181
268243150,77959916
268243150,79449512
268243150,80299590
268243150,83512218
268243150,96840709
268243150,101156151
268243150,107656093
268243150,111451686
268243150,113755285
268243150,119322906
268243150,120431154
268243150,121440740
268243150,123769359
268243150,124960093
268243150,126366187
268243150,126935788
268243150,131792286
268243150,133259935
268243150,135216582
268243150,135503701
268243150,136057223
268243150,137778311
268243150,139677664
268243150,140757976
268243150,140841700
268243150,141355114
268243150,143458693
268243150,144774602
268243150,145487289
268243150,146282536
268243150,146467897
268243150,148331347
268243150,151782043
268243150,153881504
268243150,155616221
268243150,157352585
268243150,157508973
268243150,159286389
268243150,159940232
268243150,160048009
268243150,160581718
268243150,160926051
268243150,163572315
268243150,165098555
268243150,165207975
268243150,165443052
268243150,166247166
268243150,166371920
268243150,166696299
268243150,167705163
268243150,169238261
268243150,169517775
268243150,169569386
268243150,171148234
268243150,172741353
268243150,173533022
268243150,174884007
268243150,176775450
268243150,177531322
268243150,177727583
268243150,179612022
268243150,180776645
268243150,184299688
268243150,190260033
268243150,193761831
268243150,194118935
268243150,197771211
268243150,198962696
268243150,200994305
268243150,201964171
268243150,203058153
268243150,203280712
268243150,204515565
268243150,206588975
268243150,206773418
268243150,208823916
268243150,210738050
268243150,212809605
268243150,212904978
268243150,215947740
268243150,217982465
268243150,225498660
268243150,226830255
268243150,227028669
268243150,228881027
268243150,229045735
268243150,230750056
268243150,236708989
268243150,238569459
268243150,239378758
268243150,240381663
268243150,245621123
268243150,245864301
268243150,246889386
268243150,248186375
268243150,250654225
268243150,252649927
268243150,252930683
268243150,256721055
268243150,259662382
268243150,259707731
268243150,259818917
268243150,262034932
268243150,263939810
268243150,264337318
268243150,264951191
268243150,265112037
268243150,273514690
268243150,283248011
268243150,296928577
268243150,302244449
268243150,302776771
268243150,307008880
268243150,307439632
268243150,309887738
268243150,310263983
268243150,316443704
268243150,318164984
268243150,325486906
268243150,328437992
268243150,329582109
268243150,330148073
268243150,339755796
268243150,339800217
268243150,346060683
268243150,346112498
268243150,352331181
268243150,354112694
268243150,357069794
268243150,360817646
268243150,361055261
268243150,361593613
268243150,371442902
268243150,373441347
268243150,374541938
268243150,379078131
268243150,385034013
268243150,385840465
268243150,393125172
268243150,406721873
268243150,412110689
268243150,414441967
268243150,422816787
268243150,431326490
268243150,433442013
268243150,434777953
268243150,438073647
268243150,467629116
268243150,476438191
268243150,490660815
268243150,493942477
268243150,505172349
268243150,522035252
268243150,554591081
268243150,559952098
268243150,588487895
268243150,634547634
269466235,489740143
269466235,409942913
269466235,331917800
271445079,502105
271445079,1995151
271445079,2332491
271445079,2661929
271445079,2694977
271445079,5532503
271445079,6433504
271445079,10659785
271445079,11728076
271445079,12791176
271445079,12851465
271445079,14212223
271445079,21290120
271445079,22729251
271445079,23025311
271445079,27737241
271445079,30326846
271445079,33623392
271445079,34859660
271445079,36011094
271445079,42646125
271445079,43009859
271445079,53208010
271445079,54069294
271445079,54273094
271445079,55346648
271445079,62647384
271445079,62815614
271445079,68096995
271445079,75459883
271445079,82826029
271445079,86034554
271445079,86335917
271445079,86690275
271445079,89534190
271445079,96353208
271445079,99357503
271445079,103195356
271445079,110598741
271445079,110804720
271445079,124797860
271445079,128150244
271445079,135824348
271445079,137042764
271445079,141637935
271445079,142983441
271445079,144009556
271445079,150248365
271445079,150888547
271445079,151135521
271445079,151473112
271445079,152703884
271445079,162759738
271445079,162854418
271445079,164040023
271445079,164641041
271445079,165592735
271445079,166473492
271445079,167121509
271445079,167733258
271445079,171488235
271445079,173031449
271445079,175090628
271445079,176415736
271445079,177647583
271445079,177814291
271445079,178349644
271445079,179397462
